./data/VOCdevkit/VOC2012/JPEGImages/2010_005647.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_005264.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_006285.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_005250.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2011_001568.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2011_002685.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2011_001292.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_004157.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_005712.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_003223.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_002201.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2009_002837.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005288.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005252.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2009_004456.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005235.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_006793.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_003299.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005003.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_002645.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_007736.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_000683.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2009_002228.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_003358.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_000839.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005943.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_005061.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2008_004290.jpg 1.0
./data/VOCdevkit/VOC2012/JPEGImages/2010_001021.jpg 1.0
